TBLID,GEOID,GEONAME,PROFTBL,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP02,04000US02,Alaska,1,83,Same state,"17,111","+/-2,417",2.4,+/-0.3
DP02,04000US02,Alaska,1,84,Different state,"32,099","+/-4,643",4.4,+/-0.6
DP02,04000US02,Alaska,1,85,Abroad,"5,129","+/-1,871",0.7,+/-0.3
DP02,04000US02,Alaska,,85.3,,,,,
DP02,04000US02,Alaska,,85.5,PLACE OF BIRTH,,,,
DP02,04000US02,Alaska,1,86,Total population,"737,438",*****,"737,438",(X)
DP02,04000US02,Alaska,1,87,Native,"676,654","+/-4,531",91.8,+/-0.6
DP02,04000US02,Alaska,1,88,Born in United States,"661,648","+/-5,116",89.7,+/-0.7
DP02,04000US02,Alaska,1,89,State of residence,"305,250","+/-7,196",41.4,+/-1.0
DP02,04000US02,Alaska,1,90,Different state,"356,398","+/-7,172",48.3,+/-1.0
DP02,04000US02,Alaska,1,91,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","15,006","+/-2,317",2.0,+/-0.3
DP02,04000US02,Alaska,1,92,Foreign born,"60,784","+/-4,531",8.2,+/-0.6
DP02,04000US02,Alaska,,92.3,,,,,
DP02,04000US02,Alaska,,92.5,U.S. CITIZENSHIP STATUS,,,,
DP02,04000US02,Alaska,1,93,Foreign-born population,"60,784","+/-4,531","60,784",(X)
DP02,04000US02,Alaska,1,94,Naturalized U.S. citizen,"36,275","+/-3,442",59.7,+/-3.7
DP02,04000US02,Alaska,1,95,Not a U.S. citizen,"24,509","+/-2,975",40.3,+/-3.7
DP02,04000US02,Alaska,,95.3,,,,,
DP02,04000US02,Alaska,,95.5,YEAR OF ENTRY,,,,
DP02,04000US02,Alaska,1,96,Population born outside the United States,"75,790","+/-5,116","75,790",(X)
DP02,04000US02,Alaska,,96.3,,,,,
DP02,04000US02,Alaska,1,97,Native,"15,006","+/-2,317","15,006",(X)
DP02,04000US02,Alaska,1,98,Entered 2010 or later,"4,418","+/-1,589",29.4,+/-8.2
DP02,04000US02,Alaska,1,99,Entered before 2010,"10,588","+/-1,692",70.6,+/-8.2
DP02,04000US02,Alaska,,99.3,,,,,
DP02,04000US02,Alaska,1,100,Foreign born,"60,784","+/-4,531","60,784",(X)
DP02,04000US02,Alaska,1,101,Entered 2010 or later,"15,286","+/-2,832",25.1,+/-3.9
DP02,04000US02,Alaska,1,102,Entered before 2010,"45,498","+/-3,710",74.9,+/-3.9
DP02,04000US02,Alaska,,102.3,,,,,
DP02,04000US02,Alaska,,102.5,WORLD REGION OF BIRTH OF FOREIGN BORN,,,,
DP02,04000US02,Alaska,1,103,"Foreign-born population, excluding population born at sea","60,784","+/-4,531","60,784",(X)
DP02,04000US02,Alaska,1,104,Europe,"7,134","+/-1,340",11.7,+/-1.9
DP02,04000US02,Alaska,1,105,Asia,"32,940","+/-2,389",54.2,+/-3.5
DP02,04000US02,Alaska,1,106,Africa,"2,315","+/-1,014",3.8,+/-1.6
DP02,04000US02,Alaska,1,107,Oceania,"3,736","+/-1,043",6.1,+/-1.5
DP02,04000US02,Alaska,1,108,Latin America,"10,808","+/-2,251",17.8,+/-3.1
DP02,04000US02,Alaska,1,109,Northern America,"3,851",+/-953,6.3,+/-1.5
DP02,04000US02,Alaska,,109.3,,,,,
DP02,04000US02,Alaska,,109.5,LANGUAGE SPOKEN AT HOME,,,,
DP02,04000US02,Alaska,1,110,Population 5 years and over,"685,265",+/-710,"685,265",(X)
DP02,04000US02,Alaska,1,111,English only,"573,891","+/-5,148",83.7,+/-0.7
DP02,04000US02,Alaska,1,112,Language other than English,"111,374","+/-5,119",16.3,+/-0.7
DP02,04000US02,Alaska,1,113,"Speak English less than ""very well""","29,555","+/-3,076",4.3,+/-0.4
DP02,04000US02,Alaska,1,114,Spanish,"26,066","+/-3,885",3.8,+/-0.6
DP02,04000US02,Alaska,1,115,"Speak English less than ""very well""","6,225","+/-1,941",0.9,+/-0.3
DP02,04000US02,Alaska,1,116,Other Indo-European languages,"14,290","+/-2,139",2.1,+/-0.3
DP02,04000US02,Alaska,1,117,"Speak English less than ""very well""","2,881",+/-909,0.4,+/-0.1
DP02,04000US02,Alaska,1,118,Asian and Pacific Islander languages,"40,338","+/-3,167",5.9,+/-0.5
DP02,04000US02,Alaska,1,119,"Speak English less than ""very well""","17,393","+/-2,298",2.5,+/-0.3
DP02,04000US02,Alaska,1,120,Other languages,"30,680","+/-2,269",4.5,+/-0.3
DP02,04000US02,Alaska,1,121,"Speak English less than ""very well""","3,056",+/-750,0.4,+/-0.1
DP02,04000US02,Alaska,,121.3,,,,,
DP02,04000US02,Alaska,,121.5,ANCESTRY,,,,
DP02,04000US02,Alaska,1,122,Total population,"737,438",*****,"737,438",(X)
DP02,04000US02,Alaska,1,123,American,"25,594","+/-3,362",3.5,+/-0.5
DP02,04000US02,Alaska,1,124,Arab,417,+/-286,0.1,+/-0.1
DP02,04000US02,Alaska,1,125,Czech,"4,834","+/-1,521",0.7,+/-0.2
DP02,04000US02,Alaska,1,126,Danish,"4,871","+/-1,230",0.7,+/-0.2
DP02,04000US02,Alaska,1,127,Dutch,"9,130","+/-1,606",1.2,+/-0.2
DP02,04000US02,Alaska,1,128,English,"52,447","+/-4,492",7.1,+/-0.6
DP02,04000US02,Alaska,1,129,French (except Basque),"17,271","+/-2,270",2.3,+/-0.3
DP02,04000US02,Alaska,1,130,French Canadian,"5,286","+/-1,110",0.7,+/-0.2
DP02,04000US02,Alaska,1,131,German,"100,834","+/-5,815",13.7,+/-0.8
DP02,04000US02,Alaska,1,132,Greek,"1,198",+/-540,0.2,+/-0.1
DP02,04000US02,Alaska,1,133,Hungarian,"1,969",+/-782,0.3,+/-0.1
DP02,04000US02,Alaska,1,134,Irish,"70,367","+/-5,641",9.5,+/-0.8
DP02,04000US02,Alaska,1,135,Italian,"18,805","+/-2,495",2.6,+/-0.3
DP02,04000US02,Alaska,1,136,Lithuanian,849,+/-437,0.1,+/-0.1
DP02,04000US02,Alaska,1,137,Norwegian,"19,682","+/-2,706",2.7,+/-0.4
DP02,04000US02,Alaska,1,138,Polish,"14,269","+/-2,334",1.9,+/-0.3
DP02,04000US02,Alaska,1,139,Portuguese,"1,982",+/-672,0.3,+/-0.1
DP02,04000US02,Alaska,1,140,Russian,"9,317","+/-2,200",1.3,+/-0.3
DP02,04000US02,Alaska,1,141,Scotch-Irish,"10,413","+/-2,092",1.4,+/-0.3
DP02,04000US02,Alaska,1,142,Scottish,"15,615","+/-2,040",2.1,+/-0.3
DP02,04000US02,Alaska,1,143,Slovak,349,+/-268,0.0,+/-0.1
DP02,04000US02,Alaska,1,144,Subsaharan African,"6,594","+/-2,621",0.9,+/-0.4
DP02,04000US02,Alaska,1,145,Swedish,"11,564","+/-1,806",1.6,+/-0.2
DP02,04000US02,Alaska,1,146,Swiss,"2,718",+/-878,0.4,+/-0.1
DP02,04000US02,Alaska,1,147,Ukrainian,"2,664","+/-1,260",0.4,+/-0.2
DP02,04000US02,Alaska,1,148,Welsh,"5,821","+/-1,558",0.8,+/-0.2
DP02,04000US02,Alaska,1,149,West Indian (excluding Hispanic origin groups),803,+/-483,0.1,+/-0.1
DP02,04000US02,Alaska,,149.3,,,,,
DP02,04000US02,Alaska,,149.5,COMPUTERS AND INTERNET USE,,,,
DP02,04000US02,Alaska,1,150,Total households,"254,551","+/-3,266","254,551",(X)
DP02,04000US02,Alaska,1,151,With a computer,"243,428","+/-3,328",95.6,+/-0.5
DP02,04000US02,Alaska,1,152,With a broadband Internet subscription,"222,665","+/-3,529",87.5,+/-0.8
DP02,04000US04,Arizona,,0,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
DP02,04000US04,Arizona,,0.5,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
DP02,04000US04,Arizona,,0.8,HOUSEHOLDS BY TYPE,,,,
DP02,04000US04,Arizona,1,1,Total households,"2,614,298","+/-11,305","2,614,298",(X)
DP02,04000US04,Arizona,1,2,Family households (families),"1,713,006","+/-14,051",65.5,+/-0.4
DP02,04000US04,Arizona,1,3,With own children of the householder under 18 years,"699,523","+/-9,776",26.8,+/-0.3
DP02,04000US04,Arizona,1,4,Married-couple family,"1,247,270","+/-13,173",47.7,+/-0.5
DP02,04000US04,Arizona,1,5,With own children of the householder under 18 years,"459,431","+/-7,695",17.6,+/-0.3
DP02,04000US04,Arizona,1,6,"Male householder, no wife present, family","151,694","+/-6,978",5.8,+/-0.3
DP02,04000US04,Arizona,1,7,With own children of the householder under 18 years,"77,407","+/-5,919",3.0,+/-0.2
DP02,04000US04,Arizona,1,8,"Female householder, no husband present, family","314,042","+/-9,089",12.0,+/-0.3
DP02,04000US04,Arizona,1,9,With own children of the householder under 18 years,"162,685","+/-6,381",6.2,+/-0.2
DP02,04000US04,Arizona,1,10,Nonfamily households,"901,292","+/-11,708",34.5,+/-0.4
DP02,04000US04,Arizona,1,11,Householder living alone,"704,852","+/-10,712",27.0,+/-0.4
DP02,04000US04,Arizona,1,12,65 years and over,"295,472","+/-6,972",11.3,+/-0.3
DP02,04000US04,Arizona,,12.3,,,,,
DP02,04000US04,Arizona,1,13,Households with one or more people under 18 years,"795,027","+/-10,165",30.4,+/-0.4
DP02,04000US04,Arizona,1,14,Households with one or more people 65 years and over,"866,234","+/-5,971",33.1,+/-0.2
DP02,04000US04,Arizona,,14.3,,,,,
DP02,04000US04,Arizona,1,15,Average household size,2.68,+/-0.01,(X),(X)
DP02,04000US04,Arizona,1,16,Average family size,3.29,+/-0.02,(X),(X)
DP02,04000US04,Arizona,,16.3,,,,,
DP02,04000US04,Arizona,,16.5,RELATIONSHIP,,,,
DP02,04000US04,Arizona,1,17,Population in households,"7,012,204",*****,"7,012,204",(X)
DP02,04000US04,Arizona,1,18,Householder,"2,614,298","+/-11,305",37.3,+/-0.2
DP02,04000US04,Arizona,1,19,Spouse,"1,247,313","+/-13,644",17.8,+/-0.2
DP02,04000US04,Arizona,1,20,Child,"2,061,914","+/-18,416",29.4,+/-0.3
DP02,04000US04,Arizona,1,21,Other relatives,"608,571","+/-21,022",8.7,+/-0.3
DP02,04000US04,Arizona,1,22,Nonrelatives,"480,108","+/-15,157",6.8,+/-0.2
DP02,04000US04,Arizona,1,23,Unmarried partner,"194,381","+/-7,858",2.8,+/-0.1
DP02,04000US04,Arizona,,23.3,,,,,
DP02,04000US04,Arizona,,23.5,MARITAL STATUS,,,,
DP02,04000US04,Arizona,1,24,Males 15 years and over,"2,867,563","+/-2,166","2,867,563",(X)
DP02,04000US04,Arizona,1,25,Never married,"1,053,254","+/-12,142",36.7,+/-0.4
DP02,04000US04,Arizona,1,26,"Now married, except separated","1,376,685","+/-13,904",48.0,+/-0.5
DP02,04000US04,Arizona,1,27,Separated,"43,432","+/-4,108",1.5,+/-0.1
DP02,04000US04,Arizona,1,28,Widowed,"77,095","+/-4,209",2.7,+/-0.1
DP02,04000US04,Arizona,1,29,Divorced,"317,097","+/-8,124",11.1,+/-0.3
DP02,04000US04,Arizona,,29.3,,,,,
DP02,04000US04,Arizona,1,30,Females 15 years and over,"2,939,700","+/-1,955","2,939,700",(X)
DP02,04000US04,Arizona,1,31,Never married,"883,062","+/-11,062",30.0,+/-0.4
DP02,04000US04,Arizona,1,32,"Now married, except separated","1,359,214","+/-15,378",46.2,+/-0.5
DP02,04000US04,Arizona,1,33,Separated,"57,832","+/-4,757",2.0,+/-0.2
DP02,04000US04,Arizona,1,34,Widowed,"248,474","+/-8,067",8.5,+/-0.3
DP02,04000US04,Arizona,1,35,Divorced,"391,118","+/-9,959",13.3,+/-0.3
DP02,04000US04,Arizona,,35.3,,,,,
DP02,04000US04,Arizona,,35.5,FERTILITY,,,,
DP02,04000US04,Arizona,1,36,Number of women 15 to 50 years old who had a birth in the past 12 months,"92,780","+/-5,929","92,780",(X)
DP02,04000US04,Arizona,1,37,"Unmarried women (widowed, divorced, and never married)","35,184","+/-4,116",37.9,+/-3.3
DP02,04000US04,Arizona,1,38,"Per 1,000 unmarried women",37,+/-4,(X),(X)
DP02,04000US04,Arizona,1,39,"Per 1,000 women 15 to 50 years old",57,+/-4,(X),(X)
DP02,04000US04,Arizona,1,40,"Per 1,000 women 15 to 19 years old",18,+/-5,(X),(X)
DP02,04000US04,Arizona,1,41,"Per 1,000 women 20 to 34 years old",93,+/-7,(X),(X)
DP02,04000US04,Arizona,1,42,"Per 1,000 women 35 to 50 years old",33,+/-3,(X),(X)
DP02,04000US04,Arizona,,42.3,,,,,
DP02,04000US04,Arizona,,42.5,GRANDPARENTS,,,,
DP02,04000US04,Arizona,1,43,Number of grandparents living with own grandchildren under 18 years,"177,717","+/-7,944","177,717",(X)
DP02,04000US04,Arizona,1,44,Grandparents responsible for grandchildren,"57,488","+/-4,870",32.3,+/-2.2
DP02,04000US04,Arizona,,44.9,Years responsible for grandchildren,,,,
DP02,04000US04,Arizona,1,45,Less than 1 year,"8,649","+/-1,666",4.9,+/-0.9
DP02,04000US04,Arizona,1,46,1 or 2 years,"12,955","+/-2,668",7.3,+/-1.4
DP02,04000US04,Arizona,1,47,3 or 4 years,"11,766","+/-2,357",6.6,+/-1.2
DP02,04000US04,Arizona,1,48,5 or more years,"24,118","+/-2,969",13.6,+/-1.7
DP02,04000US04,Arizona,,48.3,,,,,
DP02,04000US04,Arizona,1,49,Number of grandparents responsible for own grandchildren under 18 years,"57,488","+/-4,870","57,488",(X)
DP02,04000US04,Arizona,1,50,Who are female,"36,966","+/-3,316",64.3,+/-2.7
DP02,04000US04,Arizona,1,51,Who are married,"39,508","+/-3,814",68.7,+/-3.4
DP02,04000US04,Arizona,,51.3,,,,,
DP02,04000US04,Arizona,,51.5,SCHOOL ENROLLMENT,,,,
DP02,04000US04,Arizona,1,52,Population 3 years and over enrolled in school,"1,762,743","+/-14,270","1,762,743",(X)
DP02,04000US04,Arizona,1,53,"Nursery school, preschool","82,521","+/-4,534",4.7,+/-0.3
DP02,04000US04,Arizona,1,54,Kindergarten,"86,655","+/-5,094",4.9,+/-0.3
DP02,04000US04,Arizona,1,55,Elementary school (grades 1-8),"750,625","+/-7,949",42.6,+/-0.5
DP02,04000US04,Arizona,1,56,High school (grades 9-12),"375,031","+/-6,802",21.3,+/-0.3
DP02,04000US04,Arizona,1,57,College or graduate school,"467,911","+/-11,176",26.5,+/-0.5
DP02,04000US04,Arizona,,57.3,,,,,
DP02,04000US04,Arizona,,57.5,EDUCATIONAL ATTAINMENT,,,,
DP02,04000US04,Arizona,1,58,Population 25 years and over,"4,840,304","+/-2,472","4,840,304",(X)
DP02,04000US04,Arizona,1,59,Less than 9th grade,"256,545","+/-9,462",5.3,+/-0.2
DP02,04000US04,Arizona,1,60,"9th to 12th grade, no diploma","349,389","+/-10,056",7.2,+/-0.2
DP02,04000US04,Arizona,1,61,High school graduate (includes equivalency),"1,159,297","+/-16,051",24.0,+/-0.3
DP02,04000US04,Arizona,1,62,"Some college, no degree","1,208,158","+/-16,121",25.0,+/-0.3
DP02,04000US04,Arizona,1,63,Associate's degree,"428,422","+/-10,128",8.9,+/-0.2
DP02,04000US04,Arizona,1,64,Bachelor's degree,"898,032","+/-13,525",18.6,+/-0.3
DP02,04000US04,Arizona,1,65,Graduate or professional degree,"540,461","+/-12,378",11.2,+/-0.3
DP02,04000US04,Arizona,,65.3,,,,,
DP02,04000US04,Arizona,1,66,High school graduate or higher,"4,234,370","+/-13,000",87.5,+/-0.3
DP02,04000US04,Arizona,1,67,Bachelor's degree or higher,"1,438,493","+/-17,323",29.7,+/-0.4
DP02,04000US04,Arizona,,67.3,,,,,
DP02,04000US04,Arizona,,67.5,VETERAN STATUS,,,,
DP02,04000US04,Arizona,1,68,Civilian population 18 years and over,"5,510,663","+/-2,406","5,510,663",(X)
DP02,04000US04,Arizona,1,69,Civilian veterans,"496,239","+/-9,859",9.0,+/-0.2
DP02,04000US04,Arizona,,69.3,,,,,
DP02,04000US04,Arizona,,69.5,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION,,,,
DP02,04000US04,Arizona,1,70,Total Civilian Noninstitutionalized Population,"7,064,799","+/-2,070","7,064,799",(X)
DP02,04000US04,Arizona,1,71,With a disability,"937,404","+/-16,340",13.3,+/-0.2
DP02,04000US04,Arizona,,71.3,,,,,
DP02,04000US04,Arizona,1,72,Under 18 years,"1,639,539","+/-1,136","1,639,539",(X)
DP02,04000US04,Arizona,1,73,With a disability,"69,081","+/-5,259",4.2,+/-0.3
DP02,04000US04,Arizona,,73.3,,,,,
DP02,04000US04,Arizona,1,74,18 to 64 years,"4,177,997","+/-2,860","4,177,997",(X)
DP02,04000US04,Arizona,1,75,With a disability,"449,009","+/-12,052",10.7,+/-0.3
DP02,04000US04,Arizona,,75.3,,,,,
DP02,04000US04,Arizona,1,76,65 years and over,"1,247,263","+/-1,934","1,247,263",(X)
DP02,04000US04,Arizona,1,77,With a disability,"419,314","+/-6,781",33.6,+/-0.5
DP02,04000US04,Arizona,,77.3,,,,,
DP02,04000US04,Arizona,,77.5,RESIDENCE 1 YEAR AGO,,,,
DP02,04000US04,Arizona,1,78,Population 1 year and over,"7,090,137","+/-4,507","7,090,137",(X)
DP02,04000US04,Arizona,1,79,Same house,"5,887,700","+/-28,309",83.0,+/-0.4
DP02,04000US04,Arizona,1,80,Different house in the U.S.,"1,162,166","+/-28,073",16.4,+/-0.4
DP02,04000US04,Arizona,1,81,Same county,"772,032","+/-24,252",10.9,+/-0.3
DP02,04000US04,Arizona,1,82,Different county,"390,134","+/-16,581",5.5,+/-0.2
DP02,04000US04,Arizona,1,83,Same state,"116,420","+/-7,956",1.6,+/-0.1
DP02,04000US04,Arizona,1,84,Different state,"273,714","+/-15,128",3.9,+/-0.2
DP02,04000US04,Arizona,1,85,Abroad,"40,271","+/-5,472",0.6,+/-0.1
DP02,04000US04,Arizona,,85.3,,,,,
DP02,04000US04,Arizona,,85.5,PLACE OF BIRTH,,,,
DP02,04000US04,Arizona,1,86,Total population,"7,171,646",*****,"7,171,646",(X)
DP02,04000US04,Arizona,1,87,Native,"6,211,371","+/-17,694",86.6,+/-0.2
DP02,04000US04,Arizona,1,88,Born in United States,"6,110,724","+/-20,155",85.2,+/-0.3
DP02,04000US04,Arizona,1,89,State of residence,"2,850,161","+/-23,866",39.7,+/-0.3
DP02,04000US04,Arizona,1,90,Different state,"3,260,563","+/-21,330",45.5,+/-0.3
DP02,04000US04,Arizona,1,91,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","100,647","+/-7,010",1.4,+/-0.1
DP02,04000US04,Arizona,1,92,Foreign born,"960,275","+/-17,694",13.4,+/-0.2
DP02,04000US04,Arizona,,92.3,,,,,
DP02,04000US04,Arizona,,92.5,U.S. CITIZENSHIP STATUS,,,,
DP02,04000US04,Arizona,1,93,Foreign-born population,"960,275","+/-17,694","960,275",(X)
DP02,04000US04,Arizona,1,94,Naturalized U.S. citizen,"431,667","+/-11,811",45.0,+/-1.0
DP02,04000US04,Arizona,1,95,Not a U.S. citizen,"528,608","+/-14,298",55.0,+/-1.0
DP02,04000US04,Arizona,,95.3,,,,,
DP02,04000US04,Arizona,,95.5,YEAR OF ENTRY,,,,
DP02,04000US04,Arizona,1,96,Population born outside the United States,"1,060,922","+/-20,155","1,060,922",(X)
DP02,04000US04,Arizona,,96.3,,,,,
DP02,04000US04,Arizona,1,97,Native,"100,647","+/-7,010","100,647",(X)
DP02,04000US04,Arizona,1,98,Entered 2010 or later,"18,736","+/-3,290",18.6,+/-2.8
DP02,04000US04,Arizona,1,99,Entered before 2010,"81,911","+/-6,060",81.4,+/-2.8
DP02,04000US04,Arizona,,99.3,,,,,
DP02,04000US04,Arizona,1,100,Foreign born,"960,275","+/-17,694","960,275",(X)
DP02,04000US04,Arizona,1,101,Entered 2010 or later,"200,560","+/-11,680",20.9,+/-1.1
DP02,04000US04,Arizona,1,102,Entered before 2010,"759,715","+/-15,838",79.1,+/-1.1
DP02,04000US04,Arizona,,102.3,,,,,
DP02,04000US04,Arizona,,102.5,WORLD REGION OF BIRTH OF FOREIGN BORN,,,,
DP02,04000US04,Arizona,1,103,"Foreign-born population, excluding population born at sea","960,275","+/-17,694","960,275",(X)
DP02,04000US04,Arizona,1,104,Europe,"83,545","+/-5,105",8.7,+/-0.5
DP02,04000US04,Arizona,1,105,Asia,"196,083","+/-6,727",20.4,+/-0.7
DP02,04000US04,Arizona,1,106,Africa,"39,402","+/-6,587",4.1,+/-0.7
DP02,04000US04,Arizona,1,107,Oceania,"4,924","+/-1,475",0.5,+/-0.2
DP02,04000US04,Arizona,1,108,Latin America,"594,430","+/-14,166",61.9,+/-0.8
DP02,04000US04,Arizona,1,109,Northern America,"41,891","+/-4,082",4.4,+/-0.4
DP02,04000US04,Arizona,,109.3,,,,,
DP02,04000US04,Arizona,,109.5,LANGUAGE SPOKEN AT HOME,,,,
DP02,04000US04,Arizona,1,110,Population 5 years and over,"6,737,614","+/-1,597","6,737,614",(X)
DP02,04000US04,Arizona,1,111,English only,"4,882,267","+/-24,446",72.5,+/-0.4
DP02,04000US04,Arizona,1,112,Language other than English,"1,855,347","+/-24,313",27.5,+/-0.4
DP02,04000US04,Arizona,1,113,"Speak English less than ""very well""","579,159","+/-15,209",8.6,+/-0.2
DP02,04000US04,Arizona,1,114,Spanish,"1,395,115","+/-20,037",20.7,+/-0.3
DP02,04000US04,Arizona,1,115,"Speak English less than ""very well""","451,680","+/-13,331",6.7,+/-0.2
DP02,04000US04,Arizona,1,116,Other Indo-European languages,"142,044","+/-9,538",2.1,+/-0.1
DP02,04000US04,Arizona,1,117,"Speak English less than ""very well""","29,605","+/-3,969",0.4,+/-0.1
DP02,04000US04,Arizona,1,118,Asian and Pacific Islander languages,"138,544","+/-7,208",2.1,+/-0.1
DP02,04000US04,Arizona,1,119,"Speak English less than ""very well""","51,429","+/-4,078",0.8,+/-0.1
DP02,04000US04,Arizona,1,120,Other languages,"179,644","+/-9,682",2.7,+/-0.1
DP02,04000US04,Arizona,1,121,"Speak English less than ""very well""","46,445","+/-5,278",0.7,+/-0.1
DP02,04000US04,Arizona,,121.3,,,,,
DP02,04000US04,Arizona,,121.5,ANCESTRY,,,,
DP02,04000US04,Arizona,1,122,Total population,"7,171,646",*****,"7,171,646",(X)
DP02,04000US04,Arizona,1,123,American,"260,581","+/-12,025",3.6,+/-0.2
DP02,04000US04,Arizona,1,124,Arab,"42,041","+/-6,056",0.6,+/-0.1
DP02,04000US04,Arizona,1,125,Czech,"23,418","+/-2,817",0.3,+/-0.1
DP02,04000US04,Arizona,1,126,Danish,"43,298","+/-5,324",0.6,+/-0.1
DP02,04000US04,Arizona,1,127,Dutch,"77,051","+/-5,701",1.1,+/-0.1
DP02,04000US04,Arizona,1,128,English,"549,535","+/-14,437",7.7,+/-0.2
DP02,04000US04,Arizona,1,129,French (except Basque),"155,999","+/-8,796",2.2,+/-0.1
DP02,04000US04,Arizona,1,130,French Canadian,"31,996","+/-3,431",0.4,+/-0.1
DP02,04000US04,Arizona,1,131,German,"862,270","+/-19,504",12.0,+/-0.3
DP02,04000US04,Arizona,1,132,Greek,"23,214","+/-3,055",0.3,+/-0.1
DP02,04000US04,Arizona,1,133,Hungarian,"29,434","+/-3,512",0.4,+/-0.1
DP02,04000US04,Arizona,1,134,Irish,"614,532","+/-15,556",8.6,+/-0.2
DP02,04000US04,Arizona,1,135,Italian,"293,477","+/-12,873",4.1,+/-0.2
DP02,04000US04,Arizona,1,136,Lithuanian,"11,502","+/-2,192",0.2,+/-0.1
DP02,04000US04,Arizona,1,137,Norwegian,"123,652","+/-7,500",1.7,+/-0.1
DP02,04000US04,Arizona,1,138,Polish,"164,410","+/-8,591",2.3,+/-0.1
DP02,04000US04,Arizona,1,139,Portuguese,"14,347","+/-2,370",0.2,+/-0.1
DP02,04000US04,Arizona,1,140,Russian,"44,472","+/-4,519",0.6,+/-0.1
DP02,04000US04,Arizona,1,141,Scotch-Irish,"53,996","+/-5,135",0.8,+/-0.1
DP02,04000US04,Arizona,1,142,Scottish,"120,533","+/-6,488",1.7,+/-0.1
DP02,04000US04,Arizona,1,143,Slovak,"11,265","+/-3,281",0.2,+/-0.1
DP02,04000US04,Arizona,1,144,Subsaharan African,"61,596","+/-8,766",0.9,+/-0.1
DP02,04000US04,Arizona,1,145,Swedish,"99,562","+/-5,637",1.4,+/-0.1
DP02,04000US04,Arizona,1,146,Swiss,"15,221","+/-2,830",0.2,+/-0.1
DP02,04000US04,Arizona,1,147,Ukrainian,"13,709","+/-2,106",0.2,+/-0.1
DP02,04000US04,Arizona,1,148,Welsh,"45,040","+/-4,610",0.6,+/-0.1
DP02,04000US04,Arizona,1,149,West Indian (excluding Hispanic origin groups),"13,182","+/-3,616",0.2,+/-0.1
DP02,04000US04,Arizona,,149.3,,,,,
DP02,04000US04,Arizona,,149.5,COMPUTERS AND INTERNET USE,,,,
DP02,04000US04,Arizona,1,150,Total households,"2,614,298","+/-11,305","2,614,298",(X)
DP02,04000US04,Arizona,1,151,With a computer,"2,437,343","+/-11,872",93.2,+/-0.2
DP02,04000US04,Arizona,1,152,With a broadband Internet subscription,"2,254,666","+/-12,472",86.2,+/-0.4
DP02,04000US05,Arkansas,,0,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
DP02,04000US05,Arkansas,,0.5,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
DP02,04000US05,Arkansas,,0.8,HOUSEHOLDS BY TYPE,,,,
DP02,04000US05,Arkansas,1,1,Total households,"1,156,347","+/-7,393","1,156,347",(X)
DP02,04000US05,Arkansas,1,2,Family households (families),"769,134","+/-11,117",66.5,+/-0.8
DP02,04000US05,Arkansas,1,3,With own children of the householder under 18 years,"318,421","+/-8,396",27.5,+/-0.7
DP02,04000US05,Arkansas,1,4,Married-couple family,"553,461","+/-9,588",47.9,+/-0.7
DP02,04000US05,Arkansas,1,5,With own children of the householder under 18 years,"201,529","+/-6,411",17.4,+/-0.5
DP02,04000US05,Arkansas,1,6,"Male householder, no wife present, family","57,646","+/-4,373",5.0,+/-0.4
DP02,04000US05,Arkansas,1,7,With own children of the householder under 18 years,"27,837","+/-2,809",2.4,+/-0.2
DP02,04000US05,Arkansas,1,8,"Female householder, no husband present, family","158,027","+/-6,514",13.7,+/-0.6
